Final Data Overview,,,,,,,,,
Video #,Time (seconds),Converted Time, Observation,Comments,,,,,
11,8214,0.095069444,2 C 3,,,,,,
11,8229,0.095243056,4 T 3,,,,,,
11,8237,0.095335648,4 T 3,,,,,,
11,8242,0.095393519,end experiment,,,,,,
12,8243,0.095405093,4 T 3,,,,,,
12,8289,0.0959375,4 C 1,,,,,,
12,8289,0.0959375,2 C 1,,,,,,
12,8291,0.095960648,2 C 1,,,,,,
12,8293,0.095983796,2 T 4,,,,,,
12,8301,0.096076389,4 L 2,,,,,,
12,8335,0.096469907,2 C 4,,,,,,
12,8341,0.096539352,2 T 4,,,,,,
12,8360,0.096759259,2 T 1,,,,,,
12,8405,0.097280093,4 T 3,,,,,,
12,8407,0.097303241,4 T 1,,,,,,
12,8408,0.097314815,4 T 3,,,,,,
12,8412,0.097361111,2 T 1,,,,,,
12,8414,0.097384259,4 T 1,,,,,,
12,8417,0.097418981,2 T 1,,,,,,
12,8419,0.09744213,4 T 1,,,,,,
12,8439,0.097673611,4 T 3,,,,,,
12,8441,0.097696759,4 T 3,,,,,,
12,8445,0.097743056,4 T 3,,,,,,
12,8447,0.097766204,4 T 3,,,,,,
12,8450,0.097800926,2 C 3,,,,,,
12,8460,0.097916667,4 T 1,,,,,,
12,8475,0.098090278,2 C 3,,,,,,
12,8491,0.098275463,2 T 1,,,,,,
12,8493,0.098298611,2 T 1,,,,,,
12,8494,0.098310185,2 C 3,,,,,,
12,8505,0.0984375,4 T 3,,,,,,
12,8506,0.098449074,4 T 1,,,,,,
12,8521,0.098622685,2 T 1,,,,,,
12,8524,0.098657407,2 T 3,,,,,,
12,8527,0.09869213,2 T 3,,,,,,
12,8535,0.098784722,2 T 3,,,,,,
12,8537,0.09880787,4 T 3,,,,,,
12,8540,0.098842593,2 T 1,,,,,,
12,8543,0.098877315,2 T 3,,,,,,
12,8548,0.098935185,4 T 1,,,,,,
12,8549,0.098946759,2 T 1,,,,,,
12,8562,0.099097222,4 T 3,,,,,,
12,8570,0.099189815,4 T 3,,,,,,
12,8600,0.099537037,4 T 3,,,,,,
12,8604,0.099583333,4 T 3,,,,,,
12,8605,0.099594907,2 T 1,,,,,,
12,8613,0.0996875,4 T 3,,,,,,
12,8621,0.099780093,4 C 3,,,,,,
12,8628,0.099861111,2 T 3,,,,,,
12,8632,0.099907407,2 C 3,,,,,,
12,8636,0.099953704,2 T 3,,,,,,
12,8640,0.1,4 T 3,,,,,,
12,8649,0.100104167,4 T 1,,,,,,
12,8678,0.100439815,2 T 3,,,,,,
12,8682,0.100486111,4 T 3,,,,,,
12,8691,0.100590278,4 T 3,,,,,,
12,8697,0.100659722,2 T 3,,,,,,
12,8700,0.100694444,4 T 3,,,,,,
12,8704,0.100740741,2 T 3,,,,,,
12,8707,0.100775463,4 T 3,,,,,,
12,8716,0.10087963,4 T 3,,,,,,
12,8737,0.101122685,2 T 3,,,,,,
12,8739,0.101145833,2 C 3,,,,,,
12,8745,0.101215278,2 T 3,,,,,,
12,8748,0.10125,4 T 3,,,,,,
12,8753,0.10130787,4 T 3,,,,,,
12,8758,0.101365741,4 T 3,,,,,,
12,8761,0.101400463,4 T 3,,,,,,
12,8772,0.101527778,2 T 3,,,,,,
12,8777,0.101585648,2 T 3,,,,,,
12,8813,0.102002315,2 T 3,,,,,,
12,8826,0.102152778,4 T 3,,,,,,
12,8829,0.1021875,4 T 3,,,,,,
12,8833,0.102233796,4 T 3,,,,,,
12,8835,0.102256944,4 T 3,,,,,,
12,8837,0.102280093,4 T 3,,,,,,
12,8839,0.102303241,4 T 3,,,,,,
12,8842,0.102337963,2 C 3,,,,,,
12,8852,0.102453704,4 T 3,,,,,,
12,8853,0.102465278,4 C 3,,,,,,
12,8857,0.102511574,2 T 3,,,,,,
12,8858,0.102523148,4 T 3,,,,,,
12,8861,0.10255787,2 T 3,,,,,,
12,8883,0.1028125,4 T 3,,,,,,
12,8895,0.102951389,4 T 3,,,,,,
12,8906,0.103078704,4 T 3,,,,,,
12,8909,0.103113426,4 T 3,,,,,,
12,8917,0.103206019,2 T 3,,,,,,
12,8928,0.103333333,end experiment,,,,,,
13,8937,0.1034375,4 T 3,,,,,,
13,8938,0.103449074,4 T 3,,,,,,
13,8940,0.103472222,4 C 3,,,,,,
13,8944,0.103518519,4 T 3,,,,,,
13,8949,0.103576389,4 T 3,,,,,,
13,8971,0.103831019,4 T 3,,,,,,
13,8973,0.103854167,4 T 3,,,,,,
13,8976,0.103888889,2 T 3,,,,,,
13,8979,0.103923611,2 T 3,,,,,,
13,8983,0.103969907,2 T 3,,,,,,
13,8987,0.104016204,4 T 3,,,,,,
13,8990,0.104050926,2 T 3,,,,,,
13,8991,0.1040625,4 T 3,,,,,,
13,8993,0.104085648,4 T 3,,,,,,
13,8997,0.104131944,2 T 3,,,,,,
13,8998,0.104143519,2 C 3,,,,,,
13,9001,0.104178241,4 T 3,,,,,,
13,9004,0.104212963,2 C 3,,,,,,
13,9007,0.104247685,4 T 3,,,,,,
13,9011,0.104293981,2 C 3,,,,,,
13,9012,0.104305556,4 T 3,,,,,,
13,9018,0.104375,2 T 1,,,,,,
13,9020,0.104398148,4 T 1,,,,,,
13,9022,0.104421296,4 T 3,,,,,,
13,9023,0.10443287,2 T 1,,,,,,
13,9025,0.104456019,2 C 1,,,,,,
13,9028,0.104490741,2 C 3,,,,,,
13,9033,0.104548611,4 T 3,,,,,,
13,9039,0.104618056,4 T 1,,,,,,
13,9042,0.104652778,2 T 3,,,,,,
13,9045,0.1046875,2 T 1,,,,,,
13,9051,0.104756944,4 T 1,,,,,,
13,9052,0.104768519,4 T 3,,,,,,
13,9063,0.104895833,4 T 3,,,,,,
13,9065,0.104918981,4 T 3,,,,,,
13,9069,0.104965278,4 C 3,,,,,,
13,9074,0.105023148,4 C 3,,,,,,
13,9077,0.10505787,4 T 3,,,,,,
13,9084,0.105138889,2 T 3,,,,,,
13,9094,0.10525463,4 T 3,,,,,,
13,9099,0.1053125,4 T 3,,,,,,
13,9104,0.10537037,4 T 3,,,,,,
13,9109,0.105428241,2 T 3,,,,,,
13,9110,0.105439815,2 T 3,,,,,,
13,9113,0.105474537,2 C 3,,,,,,
13,9124,0.105601852,2 C 3,,,,,,
13,9130,0.105671296,2 T 3,,,,,,
13,9133,0.105706019,4 T 3,,,,,,
13,9134,0.105717593,2 T 3,,,,,,
13,9137,0.105752315,4 T 3,,,,,,
13,9141,0.105798611,2 T 3,,,,,,
13,9143,0.105821759,2 C 3,,,,,,
13,9155,0.105960648,2 T 3,,,,,,
13,9171,0.106145833,2 T 3,,,,,,
13,9173,0.106168981,2 T 3,,,,,,
13,9179,0.106238426,2 T 3,,,,,,
13,9189,0.106354167,2 T 3,,,,,,
13,9341,0.108113426,2 C 3,,,,,,
13,9345,0.108159722,2 C 3,,,,,,
13,9346,0.108171296,2 T 3,,,,,,
13,9346,0.108171296,2 C 4,,,,,,
13,9346,0.108171296,2 T 4,,,,,,
13,9348,0.108194444,2 C 3,,,,,,
13,9351,0.108229167,4 T 3,,,,,,
13,9356,0.108287037,4 T 3,,,,,,
13,9357,0.108298611,2 C 3,,,,,,
13,9363,0.108368056,2 T 3,,,,,,
13,9488,0.109814815,4 T 3,,,,,,
13,9517,0.110150463,2 C 1,,,,,,
13,9522,0.110208333,2 C 1,,,,,,
13,9526,0.11025463,4 T 1,,,,,,
13,9547,0.110497685,2 B 1,,,,,,
13,9549,0.110520833,2 T 1,,,,,,
13,9612,0.11125,3 T 1,,,,,,
13,9614,0.111273148,end experiment,,,,,,
14,9624,0.111388889,4 T 1,,,,,,
14,9626,0.111412037,2 T 3,,,,,,
14,9632,0.111481481,4 T 3,,,,,,
14,9659,0.111793981,3 B 1,,,,,,
14,9669,0.111909722,1 L 3,,,,,,
14,9673,0.111956019,1 T 3,,,,,,
14,9680,0.112037037,1 B 3,,,,,,
14,9706,0.112337963,4 T 3,,,,,,
14,9787,0.113275463,2 T 3,,,,,,
14,9797,0.113391204,2 C 3,,,,,,
14,9806,0.11349537,2 C 3,,,,,,
14,9812,0.113564815,2 C 1,,,,,,
14,9896,0.114537037,4 T 1,,,,,,
14,9900,0.114583333,4 T 3,,,,,,
14,9941,0.11505787,2 C 3,,,,,,
14,9947,0.115127315,2 C 1,,,,,,
14,9953,0.115196759,4 T 3,,,,,,
14,9968,0.11537037,2 T 3,,,,,,
14,10002,0.115763889,4 T 1,,,,,,
14,10010,0.115856481,4 T 1,,,,,,
14,10014,0.115902778,check,,,,,,
14,10015,0.115914352,4 C 1,,,,,,
14,10019,0.115960648,2 T 1,,,,,,
14,10024,0.116018519,4 T 3,,,,,,
14,10028,0.116064815,2 T 3,,,,,,
14,10029,0.116076389,2 T 3,,,,,,
14,10041,0.116215278,2 T 3,,,,,,
14,10043,0.116238426,2 C 3,,,,,,
14,10051,0.116331019,4 T 3,,,,,,
14,10053,0.116354167,2 C 3,,,,,,
14,10116,0.117083333,3 T 1,,,,,,
14,10118,0.117106481,2 T 1,,,,,,
14,10121,0.117141204,3 T 1,,,,,,
14,10128,0.117222222,1 T 3,,,,,,
14,10197,0.118020833,3 T 1,,,,,,
14,10199,0.118043981,3 T 1,,,,,,
14,10202,0.118078704,3 C 1,,,,,,
14,10209,0.118159722,3 C 1,,,,,,
14,10219,0.118275463,2 B 3,,,,,,
14,10233,0.1184375,2 C 1,,,,,,
14,10243,0.118553241,2 T 3,,,,,,
14,10261,0.118761574,4 T 1,,,,,,
14,10268,0.118842593,4 T 1,,,,,,
14,10270,0.118865741,2 T 1,,,,,,
14,10300,0.119212963,end experiment,,,,,,
15,10301,0.119224537,2 T 1,,,,,,
15,10305,0.119270833,2 C 1,,,,,,
15,10311,0.119340278,2 C 1,,,,,,
15,10381,0.120150463,2 T 3,,,,,,
15,10383,0.120173611,2 C 3,,,,,,
15,10394,0.120300926,2 T 1,,,,,,
15,10403,0.120405093,2 T 1,,,,,,
15,10415,0.120543981,4 T 3 ,,,,,,
15,10421,0.120613426,4 T 3 ,,,,,,
15,10428,0.120694444,2 T 3,,,,,,
15,10438,0.120810185,4 T 1,,,,,,
15,10439,0.120821759,2 T 1,,,,,,
15,10443,0.120868056,4 T 3 ,,,,,,
15,10445,0.120891204,2 T 3,,,,,,
15,10446,0.120902778,4 T 3 ,,,,,,
15,10461,0.121076389,4 T 3 ,,,,,,
15,10465,0.121122685,4 T 3 ,,,,,,
15,10467,0.121145833,4 T 3 ,,,,,,
15,10471,0.12119213,4 B 3,,,,,,
15,10482,0.121319444,4 T 3 ,,,,,,
15,10484,0.121342593,2 T 3,,,,,,
15,10508,0.12162037,2 T 3,,,,,,
15,10511,0.121655093,4 T 3 ,,,,,,
15,10536,0.121944444,4 T 3 ,,,,,,
15,10542,0.122013889,4 T 3 ,,,,,,
15,10558,0.122199074,2 T 3,,,,,,
15,10561,0.122233796,4 T 3 ,,,,,,
15,10571,0.122349537,2 T 3,,,,,,
15,10574,0.122384259,3 B 1,,,,,,
15,10579,0.12244213,2 T 4,,,,,,
15,10581,0.122465278,2 T 4,,,,,,
15,10605,0.122743056,2 C 4,,,,,,
15,10636,0.123101852,2 T 1,,,,,,
15,10655,0.123321759,4 T 3 ,,,,,,
15,10659,0.123368056,4 T 3 ,,,,,,
15,10667,0.123460648,4 C 3,,,,,,
15,10676,0.123564815,3 B 1,,,,,,
15,10680,0.123611111,4 T 3 ,,,,,,
15,10686,0.123680556,4 T 1,,,,,,
15,10695,0.123784722,4 T 1,,,,,,
15,10697,0.12380787,4 C 3,,,,,,
15,10707,0.123923611,4 T 3 ,,,,,,
15,10725,0.124131944,2 T 4,,,,,,
15,10727,0.124155093,2 T 1,,,,,,
15,10727,0.124155093,4 T 3 ,,,,,,
15,10741,0.12431713,2 T 1,,,,,,
15,10747,0.124386574,2 C 3,,,,,,
15,10754,0.124467593,2 T 1,,,,,,
15,10755,0.124479167,2 C 1,,,,,,
15,10761,0.124548611,2 C 1,,,,,,
15,10764,0.124583333,4 T 1,,,,,,
15,10773,0.1246875,2 C 1,,,,,,
15,10785,0.124826389,4 T 3 ,,,,,,
15,10787,0.124849537,4 T 3 ,,,,,,
15,10794,0.124930556,4 T 3 ,,,,,,
15,10798,0.124976852,4 T 3 ,,,,,,
15,10810,0.125115741,4 T 3 ,,,,,,
15,10818,0.125208333,2 T 1,,,,,,
15,10821,0.125243056,2 C 1,,,,,,
15,10832,0.12537037,2 T 3,,,,,,
15,10835,0.125405093,2 T 3,,,,,,
15,10846,0.125532407,4 B 1,,,,,,
15,10860,0.125694444,2 T 1,,,,,,
15,10864,0.125740741,4 T 3 ,,,,,,
15,10869,0.125798611,2 T 1,,,,,,
15,10876,0.12587963,4 T 3 ,,,,,,
15,10877,0.125891204,2 T 3,,,,,,
15,10879,0.125914352,2 T 1,,,,,,
15,10881,0.1259375,4 T 3 ,,,,,,
15,10883,0.125960648,2 T 1,,,,,,
15,10885,0.125983796,4 T 3 ,,,,,,
15,10894,0.126087963,4 T 3 ,,,,,,
15,10897,0.126122685,2 T 1,,,,,,
15,10901,0.126168981,2 T 1,,,,,,
15,10903,0.12619213,2 C 1,,,,,,
15,10914,0.126319444,4 T 3 ,,,,,,
15,10922,0.126412037,4 T 1,,,,,,
15,10926,0.126458333,4 C 3,,,,,,
15,10929,0.126493056,4 T 3 ,,,,,,
15,10935,0.1265625,4 T 3 ,,,,,,
15,10937,0.126585648,4 C 3,,,,,,
15,10939,0.126608796,4 T 3 ,,,,,,
15,10941,0.126631944,2 C 1,,,,,,
15,10950,0.126736111,2 T 3,,,,,,
15,10955,0.126793981,2 C 3,,,,,,
15,10957,0.12681713,2 T 3,,,,,,
15,10964,0.126898148,2 T 1,,,,,,
